media_id,filename,type,primary_topic,secondary_topics,documentary_significance,historical_date,date_ingested,archive_origin,batch_id,rights_status,social_ready,pitch_ready,quality_rating,sha256_hash,treatment_sections
CIC-WR-195,IMG_3062.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-196,IMG_3063.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-197,IMG_3064 (1).HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-198,IMG_3064.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-199,IMG_3066.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-200,IMG_3067.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-201,IMG_3079.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-202,IMG_3083.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-203,IMG_3084.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-204,IMG_3086.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-205,IMG_3090.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-206,IMG_3092.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-207,IMG_3093.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-208,IMG_3094.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-209,IMG_3095.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-210,IMG_3096.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-211,IMG_3100.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-212,IMG_3182.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-213,IMG_3359.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-214,IMG_3382.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-215,IMG_3396.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-216,IMG_3435.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-217,IMG_3505.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-218,IMG_3555.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-219,IMG_3563.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-220,IMG_3565.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-221,IMG_3696.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-222,IMG_3711.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-223,IMG_3713.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-224,IMG_3717.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-225,IMG_3767.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-226,IMG_3786.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-227,IMG_3811.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-228,IMG_3813.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-229,IMG_3833.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-230,IMG_3901.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-231,IMG_4118.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-232,IMG_4200.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-233,IMG_4285.HEIC,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-234,IMG_4624.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-235,IMG_4626.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-236,IMG_4882.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-237,IMG_4884.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-238,IMG_4885.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-239,IMG_4886.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-240,IMG_4887.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-241,IMG_4895.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-242,IMG_4931.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-243,IMG_4935.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-244,IMG_4942.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-245,IMG_5112.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-246,IMG_5117.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-247,IMG_5132.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-248,IMG_5150.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-249,IMG_5163.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-250,IMG_5168.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-251,IMG_5169.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-252,IMG_5174.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-253,IMG_5175.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-254,IMG_5186.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-255,IMG_5197.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-256,IMG_5197.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-257,IMG_5198.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-258,IMG_5204.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-259,IMG_5205.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-260,IMG_5206.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-261,IMG_5207.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-262,IMG_5209 (1).PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-263,IMG_5209.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-264,IMG_5211.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-265,IMG_5212.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-266,IMG_5213.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-267,IMG_5214.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-268,IMG_5254.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-269,IMG_5257.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-270,IMG_5271.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-271,IMG_5276.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-272,IMG_5277.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-273,IMG_5281.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-274,IMG_5282.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-275,IMG_5283.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-276,IMG_5283.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-277,IMG_5284.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-278,IMG_5285.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-279,IMG_5286.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-280,IMG_5287.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-281,IMG_5288.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-282,IMG_5311.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-283,IMG_5327.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-284,IMG_5328.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-285,IMG_5329.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-286,IMG_5330.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-287,IMG_5331.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-288,IMG_5332.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-289,IMG_5333.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-290,IMG_5365.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-291,IMG_5431.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-292,IMG_5453.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-293,IMG_5454.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-294,IMG_5459.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-295,IMG_5467.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-296,IMG_5476.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-297,IMG_5482.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-298,IMG_5483.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-299,IMG_5484.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-300,IMG_5485.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-301,IMG_5486.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-302,IMG_5487.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-303,IMG_5488.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-304,IMG_5490.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-305,IMG_5492.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-306,IMG_5493.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-307,IMG_5494.heic,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-308,IMG_5535.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-309,IMG_5536.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-310,IMG_5537.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-311,IMG_5538.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-312,IMG_5539.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-313,IMG_5540.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-314,IMG_5541.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-315,IMG_5542.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-316,IMG_5543.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-317,IMG_5544.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-318,IMG_5545.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-319,IMG_5546.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-320,IMG_5547.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-321,IMG_5548.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-322,IMG_5549.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-323,IMG_5550.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-324,IMG_5551.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-325,IMG_5552.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-326,IMG_5553.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-327,IMG_5554.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-328,IMG_5555.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-329,IMG_5556.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-330,IMG_5557.PNG,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
CIC-WR-331,IMG_5558.jpg,Photograph,1-Willow_Run_Bomber_Plant,,5,,2026-06-07,Batch_Kroll_Willow_Run,Batch_Kroll_Willow_Run,pre_cleared,7,8,8,,
